"","V1","V2","V3","V4"
"271",0.661082474226804,0.0631443298969072,0.127577319587629,0.14819587628866
"272",0.650966183574879,0.0615942028985507,0.182367149758454,0.105072463768116
"273",0.528368794326241,0.109929078014184,0.159574468085106,0.202127659574468
"274",0.559233449477352,0.0679442508710801,0.25609756097561,0.116724738675958
"275",0.435379644588045,0.079967689822294,0.209208400646204,0.275444264943457
"276",0.616525423728814,0.0783898305084746,0.184322033898305,0.120762711864407
"277",0.422848664688427,0.0519287833827893,0.419881305637982,0.105341246290801
"278",0.240712074303406,0.0410216718266254,0.564241486068111,0.154024767801858
"279",0.618081180811808,0.0793357933579336,0.226937269372694,0.0756457564575646
"280",0.271802325581395,0.103197674418605,0.376453488372093,0.248546511627907
"281",0.6875,0.0700757575757576,0.15719696969697,0.0852272727272727
"282",0.664912280701754,0.0859649122807018,0.163157894736842,0.0859649122807018
"283",0.510893246187364,0.0729847494553377,0.223311546840959,0.19281045751634
"284",0.468523002421308,0.0714285714285714,0.296610169491525,0.163438256658596
"285",0.253846153846154,0.207692307692308,0.3,0.238461538461538
"286",0.153266331658291,0.0678391959798995,0.550251256281407,0.228643216080402
"287",0.439393939393939,0.126262626262626,0.207070707070707,0.227272727272727
"288",0.296610169491525,0.211864406779661,0.245762711864407,0.245762711864407
"289",0.531779661016949,0.0783898305084746,0.222457627118644,0.167372881355932
"290",0.0719063545150502,0.0585284280936455,0.593645484949833,0.275919732441472
"291",0.301801801801802,0.157657657657658,0.238738738738739,0.301801801801802
"292",0.270491803278689,0.221311475409836,0.286885245901639,0.221311475409836
"293",0.202755905511811,0.0885826771653543,0.600393700787402,0.108267716535433
"294",0.207597173144876,0.0697879858657244,0.59452296819788,0.128091872791519
"295",0.369760479041916,0.0583832335329341,0.324850299401198,0.247005988023952
"296",0.784974093264249,0.0647668393782383,0.0751295336787565,0.0751295336787565
"297",0.792817679558011,0.069060773480663,0.069060773480663,0.069060773480663
"298",0.751497005988024,0.0748502994011976,0.092814371257485,0.0808383233532934
"299",0.735668789808917,0.0859872611464968,0.0923566878980892,0.0859872611464968
"300",0.832129963898917,0.0487364620938628,0.0523465703971119,0.0667870036101083
