Date,Price
19-06-2009,46.546982
22-06-2009,47.150238
23-06-2009,45.804436
24-06-2009,46.117687
25-06-2009,44.818249
26-06-2009,45.642033
29-06-2009,44.945919
30-06-2009,44.26136
01-07-2009,44.389027
02-07-2009,44.481819
03-07-2009,44.481819
06-07-2009,45.874054
07-07-2009,49.006577
08-07-2009,48.600529
09-07-2009,49.517036
10-07-2009,48.867344
13-07-2009,51.647484
14-07-2009,52.027184
15-07-2009,53.215218
16-07-2009,53.239681
17-07-2009,56.15461
20-07-2009,55.223778
21-07-2009,53.803093
22-07-2009,53.398937
23-07-2009,56.277031
24-07-2009,56.877182
27-07-2009,58.506123
28-07-2009,59.032715
29-07-2009,58.224369
30-07-2009,59.44915
31-07-2009,61.041344
03-08-2009,60.784157
04-08-2009,60.379974
05-08-2009,59.706341
06-08-2009,57.342567
07-08-2009,56.240295
10-08-2009,54.954311
11-08-2009,55.284985
12-08-2009,55.811646
13-08-2009,58.628544
14-08-2009,57.550816
17-08-2009,54.513393
18-08-2009,55.04007
19-08-2009,54.586891
20-08-2009,55.150295
21-08-2009,56.081127
24-08-2009,58.775505
25-08-2009,58.910275
26-08-2009,58.542854
27-08-2009,58.763321
28-08-2009,57.954983
31-08-2009,56.570969
01-09-2009,56.375057
02-09-2009,55.860664
03-09-2009,55.554451
04-09-2009,57.134369
07-09-2009,56.595516
08-09-2009,56.007637
09-09-2009,55.603466
10-09-2009,56.105591
11-09-2009,55.627941
14-09-2009,54.844078
15-09-2009,56.105591
16-09-2009,56.595516
17-09-2009,56.044373
18-09-2009,55.57893
22-09-2009,57.158848
23-09-2009,56.460747
24-09-2009,56.962944
25-09-2009,57.563019
29-09-2009,57.379299
30-09-2009,57.085365
01-10-2009,56.962944
05-10-2009,58.432625
06-10-2009,60.637177
07-10-2009,60.000286
08-10-2009,61.420963
09-10-2009,61.151577
12-10-2009,63.282623
13-10-2009,63.025433
14-10-2009,63.368313
15-10-2009,62.804977
16-10-2009,61.825127
20-10-2009,61.347496
21-10-2009,59.694069
22-10-2009,60.710655
23-10-2009,63.735733
26-10-2009,64.838013
27-10-2009,63.833763
28-10-2009,63.466335
29-10-2009,63.515274
30-10-2009,62.413013
03-11-2009,60.882103
04-11-2009,62.364059
05-11-2009,61.76392
06-11-2009,60.955578
09-11-2009,63.454063
10-11-2009,63.06218
11-11-2009,62.915203
12-11-2009,61.959896
13-11-2009,62.339531
16-11-2009,62.608986
17-11-2009,62.376263
18-11-2009,63.380577
19-11-2009,62.866188
20-11-2009,63.662254
23-11-2009,65.842323
24-11-2009,64.617538
25-11-2009,65.866791
26-11-2009,64.005196
27-11-2009,62.78043
30-11-2009,62.976406
01-12-2009,63.209152
02-12-2009,62.951939
03-12-2009,62.572254
04-12-2009,62.878456
07-12-2009,62.413013
08-12-2009,63.343838
09-12-2009,62.841717
10-12-2009,62.266048
11-12-2009,61.910885
14-12-2009,61.408772
15-12-2009,61.592476
16-12-2009,61.090275
17-12-2009,61.053547
18-12-2009,60.502407
21-12-2009,59.963535
22-12-2009,60.318695
23-12-2009,60.5856918
24-12-2009,60.48477516
29-12-2009,60.37102079
30-12-2009,60.34474355
31-12-2009,60.42098526
04-01-2010,62.131336
05-01-2010,62.74369
06-01-2010,62.890656
07-01-2010,62.694752
08-01-2010,62.829453
11-01-2010,62.853909
12-01-2010,61.249531
13-01-2010,60.980057
14-01-2010,60.784157
15-01-2010,61.910885
18-01-2010,61.372025
19-01-2010,61.21278
20-01-2010,60.526939
21-01-2010,59.89006
22-01-2010,61.0168
25-01-2010,62.486481
27-01-2010,62.682472
28-01-2010,62.278309
29-01-2010,61.273991
01-02-2010,60.379974
02-02-2010,59.865585
03-02-2010,61.874138
04-02-2010,62.057854
05-02-2010,60.833084
06-02-2010,61.002127
08-02-2010,60.09824
09-02-2010,59.743084
10-02-2010,59.743084
11-02-2010,60.539139
15-02-2010,61.078087
16-02-2010,61.273991
17-02-2010,61.665974
18-02-2010,60.80862
19-02-2010,60.869827
22-02-2010,60.649372
23-02-2010,61.053547
24-02-2010,60.66164
25-02-2010,60.649372
26-02-2010,56.889458
02-03-2010,59.265446
03-03-2010,59.694069
04-03-2010,60.269749
05-03-2010,59.951267
08-03-2010,61.543465
09-03-2010,61.494446
10-03-2010,62.278309
11-03-2010,62.621273
12-03-2010,63.307106
15-03-2010,63.527542
16-03-2010,63.637779
17-03-2010,64.384895
18-03-2010,63.992931
19-03-2010,64.005196
22-03-2010,64.078674
23-03-2010,63.919445
25-03-2010,64.850273
26-03-2010,64.764519
29-03-2010,65.940285
30-03-2010,65.854591
31-03-2010,64.43383
01-04-2010,64.666557
05-04-2010,64.862549
06-04-2010,65.217697
07-04-2010,66.001572
08-04-2010,65.585121
09-04-2010,65.952538
12-04-2010,66.479218
13-04-2010,65.793304
15-04-2010,64.360352
16-04-2010,65.915794
19-04-2010,64.874756
20-04-2010,64.470589
21-04-2010,64.286873
22-04-2010,64.727783
23-04-2010,65.389137
26-04-2010,65.499367
27-04-2010,66.026031
28-04-2010,66.123993
29-04-2010,65.438141
30-04-2010,65.119743
03-05-2010,64.899277
04-05-2010,64.250122
05-05-2010,64.213387
06-05-2010,63.454063
07-05-2010,63.478539
10-05-2010,64.127708
11-05-2010,63.576561
12-05-2010,64.923759
13-05-2010,65.278908
14-05-2010,65.683075
17-05-2010,65.19323
18-05-2010,65.805573
19-05-2010,63.49081
20-05-2010,64.274673
21-05-2010,66.454659
